Code;CodeShare;Stops;Source Airport ID;Destination Airport;Airline ID;;;;;;;;;;;;;;;;
33531;;0;2131;TBZ;2922;;;;;;;;;;;;;;;;
33532;;0;2131;XBJ;2922;;;;;;;;;;;;;;;;
33533;;0;2131;ZAH;2922;;;;;;;;;;;;;;;;
33534;;0;1613;IKA;2922;;;;;;;;;;;;;;;;
33535;;0;2142;MHD;2922;;;;;;;;;;;;;;;;
33536;;0;2142;THR;2922;;;;;;;;;;;;;;;;
33537;;0;2167;GBT;2922;;;;;;;;;;;;;;;;
33538;;0;2167;KER;2922;;;;;;;;;;;;;;;;
33539;;0;2167;MHD;2922;;;;;;;;;;;;;;;;
33540;;0;2167;THR;2922;;;;;;;;;;;;;;;;
33541;;0;2167;ZBR;2922;;;;;;;;;;;;;;;;
33542;;0;2166;BND;2922;;;;;;;;;;;;;;;;
33543;;0;2166;THR;2922;;;;;;;;;;;;;;;;
33544;;0;2166;ZAH;2922;;;;;;;;;;;;;;;;
33545;;0;5937;CCJ;569;;;;;;;;;;;;;;;;
33546;;0;2179;CCJ;569;;;;;;;;;;;;;;;;
33547;;0;2179;COK;569;;;;;;;;;;;;;;;;
33548;;0;2179;MCT;569;;;;;;;;;;;;;;;;
33549;;0;2179;TRV;569;;;;;;;;;;;;;;;;
33550;;0;2057;DOH;569;;;;;;;;;;;;;;;;
33551;;0;2057;IXE;569;;;;;;;;;;;;;;;;
33552;;0;2997;CCJ;569;;;;;;;;;;;;;;;;
33553;;0;2997;COK;569;;;;;;;;;;;;;;;;
33554;;0;2997;DOH;569;;;;;;;;;;;;;;;;
33555;;0;2997;IXE;569;;;;;;;;;;;;;;;;
33556;;0;2997;MAA;569;;;;;;;;;;;;;;;;
33557;;0;2997;TRV;569;;;;;;;;;;;;;;;;
33558;;0;3137;AAN;569;;;;;;;;;;;;;;;;
33559;;0;3137;AUH;569;;;;;;;;;;;;;;;;
33560;;0;3137;BAH;569;;;;;;;;;;;;;;;;
33561;;0;3137;BOM;569;;;;;;;;;;;;;;;;
33562;;0;3137;COK;569;;;;;;;;;;;;;;;;
33563;;0;3137;DMM;569;;;;;;;;;;;;;;;;
33564;;0;3137;DXB;569;;;;;;;;;;;;;;;;
33565;;0;3137;IXE;569;;;;;;;;;;;;;;;;
33566;;0;3137;KWI;569;;;;;;;;;;;;;;;;
33567;;0;3137;MCT;569;;;;;;;;;;;;;;;;
33568;;0;3137;SHJ;569;;;;;;;;;;;;;;;;
33569;;0;3137;SLL;569;;;;;;;;;;;;;;;;
33570;;0;3136;AUH;569;;;;;;;;;;;;;;;;
33571;;0;3136;BOM;569;;;;;;;;;;;;;;;;
33572;;0;3136;CCJ;569;;;;;;;;;;;;;;;;
33573;;0;3136;DXB;569;;;;;;;;;;;;;;;;
33574;;0;3136;MCT;569;;;;;;;;;;;;;;;;
33575;;0;3136;SHJ;569;;;;;;;;;;;;;;;;
33576;;0;3136;TRV;569;;;;;;;;;;;;;;;;
33577;;0;2064;CCJ;569;;;;;;;;;;;;;;;;
33578;;0;2064;IXE;569;;;;;;;;;;;;;;;;
33579;;0;11051;BAH;569;;;;;;;;;;;;;;;;
33580;;0;11051;BOM;569;;;;;;;;;;;;;;;;
33581;;0;11051;CCJ;569;;;;;;;;;;;;;;;;
33582;;0;2188;CCJ;569;;;;;;;;;;;;;;;;
33583;;0;2188;COK;569;;;;;;;;;;;;;;;;
33584;;0;2188;IXE;569;;;;;;;;;;;;;;;;
33585;;0;2188;TRV;569;;;;;;;;;;;;;;;;
33586;;0;3143;AUH;569;;;;;;;;;;;;;;;;
33587;;0;3143;BOM;569;;;;;;;;;;;;;;;;
33588;;0;3143;DMM;569;;;;;;;;;;;;;;;;
33589;;0;3143;DOH;569;;;;;;;;;;;;;;;;
33590;;0;3143;DXB;569;;;;;;;;;;;;;;;;
33591;;0;3143;SHJ;569;;;;;;;;;;;;;;;;
33592;;0;3098;SHJ;569;;;;;;;;;;;;;;;;
33593;;0;3304;MAA;569;;;;;;;;;;;;;;;;
33594;;0;2176;CCJ;569;;;;;;;;;;;;;;;;
33595;;0;3144;BOM;569;;;;;;;;;;;;;;;;
33596;;0;3144;KUL;569;;;;;;;;;;;;;;;;
33597;;0;3144;TRV;569;;;;;;;;;;;;;;;;
33598;;0;3144;TRZ;569;;;;;;;;;;;;;;;;
33599;;0;2194;CCJ;569;;;;;;;;;;;;;;;;
33600;;0;2194;COK;569;;;;;;;;;;;;;;;;
33601;;0;2194;IXE;569;;;;;;;;;;;;;;;;
33602;;0;2194;TRV;569;;;;;;;;;;;;;;;;
33603;;0;3017;SHJ;569;;;;;;;;;;;;;;;;
33604;;0;2191;CCJ;569;;;;;;;;;;;;;;;;
33605;;0;2191;COK;569;;;;;;;;;;;;;;;;
33606;;0;2191;IXE;569;;;;;;;;;;;;;;;;
33607;;0;2191;JAI;569;;;;;;;;;;;;;;;;
33608;;0;2191;PNQ;569;;;;;;;;;;;;;;;;
33609;;0;2191;TRV;569;;;;;;;;;;;;;;;;
33610;;0;3316;TRZ;569;;;;;;;;;;;;;;;;
33611;;0;2195;CCJ;569;;;;;;;;;;;;;;;;
33612;;0;3153;AUH;569;;;;;;;;;;;;;;;;
33613;;0;3153;BOM;569;;;;;;;;;;;;;;;;
33614;;0;3153;COK;569;;;;;;;;;;;;;;;;
33615;;0;3153;DXB;569;;;;;;;;;;;;;;;;
33616;;0;3153;MAA;569;;;;;;;;;;;;;;;;
33617;;0;3153;MCT;569;;;;;;;;;;;;;;;;
33618;;0;3153;SHJ;569;;;;;;;;;;;;;;;;
33619;;0;3152;MAA;569;;;;;;;;;;;;;;;;
33620;;0;3152;SIN;569;;;;;;;;;;;;;;;;
33621;;0;1107;SAH;5496;;;;;;;;;;;;;;;;
33622;;0;3977;AMM;5496;;;;;;;;;;;;;;;;
33623;;0;3977;AUH;5496;;;;;;;;;;;;;;;;
33624;;0;3977;BOM;5496;;;;;;;;;;;;;;;;
33625;;0;3977;CAI;5496;;;;;;;;;;;;;;;;
33626;Y;0;3977;DMM;5496;;;;;;;;;;;;;;;;
33627;;0;3977;DOH;5496;;;;;;;;;;;;;;;;
33628;;0;3977;DXB;5496;;;;;;;;;;;;;;;;
33629;;0;3977;JED;5496;;;;;;;;;;;;;;;;
33630;;0;3977;RUH;5496;;;;;;;;;;;;;;;;
33631;;0;3977;SAH;5496;;;;;;;;;;;;;;;;
33632;;0;2170;ADE;5496;;;;;;;;;;;;;;;;
33633;;0;2170;BEY;5496;;;;;;;;;;;;;;;;
33634;;0;2170;HOD;5496;;;;;;;;;;;;;;;;
33635;;0;2170;SAH;5496;;;;;;;;;;;;;;;;
33636;;0;3967;SAH;5496;;;;;;;;;;;;;;;;
33637;;0;2179;ADE;5496;;;;;;;;;;;;;;;;
33638;;0;2179;GXF;5496;;;;;;;;;;;;;;;;
33639;;0;2179;RIY;5496;;;;;;;;;;;;;;;;
33640;Y;0;2057;SAH;5496;;;;;;;;;;;;;;;;
33641;;0;2177;AMM;5496;;;;;;;;;;;;;;;;
33642;;0;2177;SAH;5496;;;;;;;;;;;;;;;;
33643;;0;2997;ADE;5496;;;;;;;;;;;;;;;;
33644;;0;2997;SAH;5496;;;;;;;;;;;;;;;;
33645;;0;1128;ADE;5496;;;;;;;;;;;;;;;;
33646;;0;1128;CDG;5496;;;;;;;;;;;;;;;;
33647;;0;1128;RIY;5496;;;;;;;;;;;;;;;;
33648;;0;1128;SAH;5496;;;;;;;;;;;;;;;;
33649;;0;1128;TAI;5496;;;;;;;;;;;;;;;;
33650;;0;1382;CAI;5496;;;;;;;;;;;;;;;;
33651;;0;3275;DXB;5496;;;;;;;;;;;;;;;;
33652;;0;3275;KUL;5496;;;;;;;;;;;;;;;;
33653;;0;1177;NBO;5496;;;;;;;;;;;;;;;;
33654;;0;11051;ADE;5496;;;;;;;;;;;;;;;;
33655;;0;11051;SAH;5496;;;;;;;;;;;;;;;;
33656;;0;2188;ADE;5496;;;;;;;;;;;;;;;;
33657;;0;2188;CGK;5496;;;;;;;;;;;;;;;;
33658;;0;2188;KUL;5496;;;;;;;;;;;;;;;;
33659;;0;2188;RIY;5496;;;;;;;;;;;;;;;;
33660;;0;2188;SAH;5496;;;;;;;;;;;;;;;;
33661;;0;5954;AUH;5496;;;;;;;;;;;;;;;;
33662;;0;5954;JED;5496;;;;;;;;;;;;;;;;
33663;;0;5954;SAH;5496;;;;;;;;;;;;;;;;
33664;;0;912;JIB;5496;;;;;;;;;;;;;;;;
33665;;0;3976;AMM;5496;;;;;;;;;;;;;;;;
33666;;0;3976;CAI;5496;;;;;;;;;;;;;;;;
33667;;0;3976;JED;5496;;;;;;;;;;;;;;;;
33668;;0;3976;SAH;5496;;;;;;;;;;;;;;;;
33669;;0;2072;ADE;5496;;;;;;;;;;;;;;;;
33670;;0;2072;GXF;5496;;;;;;;;;;;;;;;;
33671;;0;2072;HOD;5496;;;;;;;;;;;;;;;;
33672;;0;2072;RIY;5496;;;;;;;;;;;;;;;;
33673;;0;2072;SAH;5496;;;;;;;;;;;;;;;;
33674;;0;2072;TAI;5496;;;;;;;;;;;;;;;;
33675;;0;4119;HAH;5496;;;;;;;;;;;;;;;;
33676;;0;4119;SAH;5496;;;;;;;;;;;;;;;;
33677;;0;1175;SAH;5496;;;;;;;;;;;;;;;;
33678;;0;3304;CGK;5496;;;;;;;;;;;;;;;;
33679;;0;3304;DXB;5496;;;;;;;;;;;;;;;;
33680;;0;2176;DOH;5496;;;;;;;;;;;;;;;;
33681;;0;2176;RIY;5496;;;;;;;;;;;;;;;;
33682;;0;4059;SAH;5496;;;;;;;;;;;;;;;;
33683;Y;0;3974;ADE;5496;;;;;;;;;;;;;;;;
33684;;0;3974;AUH;5496;;;;;;;;;;;;;;;;
33685;;0;3974;CAI;5496;;;;;;;;;;;;;;;;
33686;;0;3974;DXB;5496;;;;;;;;;;;;;;;;
33687;;0;3974;JED;5496;;;;;;;;;;;;;;;;
33688;;0;3974;KWI;5496;;;;;;;;;;;;;;;;
33689;;0;3974;SAH;5496;;;;;;;;;;;;;;;;
33690;;0;3974;SCT;5496;;;;;;;;;;;;;;;;
33691;;0;2082;SAH;5496;;;;;;;;;;;;;;;;
33692;;0;2082;TAI;5496;;;;;;;;;;;;;;;;
33693;Y;0;3980;AAY;5496;;;;;;;;;;;;;;;;
33694;;0;3980;ADD;5496;;;;;;;;;;;;;;;;
33695;;0;3980;ADE;5496;;;;;;;;;;;;;;;;
33696;;0;3980;AMM;5496;;;;;;;;;;;;;;;;
33697;;0;3980;ASM;5496;;;;;;;;;;;;;;;;
33698;Y;0;3980;BAH;5496;;;;;;;;;;;;;;;;
33699;;0;3980;BEY;5496;;;;;;;;;;;;;;;;
33700;;0;3980;CAI;5496;;;;;;;;;;;;;;;;
33701;;0;3980;DXB;5496;;;;;;;;;;;;;;;;
33702;;0;3980;GXF;5496;;;;;;;;;;;;;;;;
33703;;0;3980;HOD;5496;;;;;;;;;;;;;;;;
33704;;0;3980;JED;5496;;;;;;;;;;;;;;;;
33705;;0;3980;JIB;5496;;;;;;;;;;;;;;;;
33706;;0;3980;KRT;5496;;;;;;;;;;;;;;;;
33707;;0;3980;KWI;5496;;;;;;;;;;;;;;;;
33708;;0;3980;NBO;5496;;;;;;;;;;;;;;;;
33709;;0;3980;RIY;5496;;;;;;;;;;;;;;;;
33710;;0;3980;RUH;5496;;;;;;;;;;;;;;;;
33711;;0;3980;TAI;5496;;;;;;;;;;;;;;;;
33712;;0;3984;RIY;5496;;;;;;;;;;;;;;;;
33713;;0;3975;CAI;5496;;;;;;;;;;;;;;;;
33714;;0;3975;JED;5496;;;;;;;;;;;;;;;;
33715;;0;3975;RUH;5496;;;;;;;;;;;;;;;;
33716;;0;3975;SAH;5496;;;;;;;;;;;;;;;;
33717;;0;2170;TLV;231;;;;;;;;;;;;;;;;
33718;;0;580;TLV;231;;;;;;;;;;;;;;;;
33719;;0;1218;TLV;231;;;;;;;;;;;;;;;;
33720;;0;1382;TLV;231;;;;;;;;;;;;;;;;
33721;;0;1594;HFA;231;;;;;;;;;;;;;;;;
33722;;0;1594;SDV;231;;;;;;;;;;;;;;;;
33723;;0;1594;TLV;231;;;;;;;;;;;;;;;;
33724;;0;1596;ETH;231;;;;;;;;;;;;;;;;
33725;;0;1596;SDV;231;;;;;;;;;;;;;;;;
33726;;0;1197;TLV;231;;;;;;;;;;;;;;;;
33727;;0;1605;ETH;231;;;;;;;;;;;;;;;;
33728;;0;1605;HFA;231;;;;;;;;;;;;;;;;
33729;;0;3973;TLV;231;;;;;;;;;;;;;;;;
33730;;0;1590;AMM;231;;;;;;;;;;;;;;;;
33731;;0;1590;AMS;231;;;;;;;;;;;;;;;;
33732;;0;1590;BCN;231;;;;;;;;;;;;;;;;
33733;;0;1590;CDG;231;;;;;;;;;;;;;;;;
33734;;0;1590;ETH;231;;;;;;;;;;;;;;;;
33735;;0;1590;LCA;231;;;;;;;;;;;;;;;;
33736;;0;1590;TBS;231;;;;;;;;;;;;;;;;
33737;;0;1382;GYD;197;;;;;;;;;;;;;;;;
33738;;0;4029;GYD;197;;;;;;;;;;;;;;;;
33739;Y;0;11051;GYD;197;;;;;;;;;;;;;;;;
33740;;0;2188;GYD;197;;;;;;;;;;;;;;;;
33741;;0;1682;GYD;197;;;;;;;;;;;;;;;;
33742;;0;1555;GYD;197;;;;;;;;;;;;;;;;
33743;Y;0;340;GYD;197;;;;;;;;;;;;;;;;
33744;;0;2922;CDG;197;;;;;;;;;;;;;;;;
33745;;0;2922;DME;197;;;;;;;;;;;;;;;;
33746;Y;0;2922;DOH;197;;;;;;;;;;;;;;;;
33747;;0;2922;DXB;197;;;;;;;;;;;;;;;;
33748;;0;2922;ESB;197;;;;;;;;;;;;;;;;
33749;;0;2922;FCO;197;;;;;;;;;;;;;;;;
33750;Y;0;2922;FRA;197;;;;;;;;;;;;;;;;
33751;;0;2922;IKA;197;;;;;;;;;;;;;;;;
33752;;0;2922;IST;197;;;;;;;;;;;;;;;;
33753;;0;2922;KBP;197;;;;;;;;;;;;;;;;
33754;;0;2922;KVD;197;;;;;;;;;;;;;;;;
33755;;0;2922;LED;197;;;;;;;;;;;;;;;;
33756;;0;2922;LHR;197;;;;;;;;;;;;;;;;
33757;;0;2922;MRV;197;;;;;;;;;;;;;;;;
33758;;0;2922;MXP;197;;;;;;;;;;;;;;;;
33759;;0;2922;OVB;197;;;;;;;;;;;;;;;;
33760;;0;2922;PEK;197;;;;;;;;;;;;;;;;
33761;;0;2922;PRG;197;;;;;;;;;;;;;;;;
33762;;0;2922;RIX;197;;;;;;;;;;;;;;;;
33763;;0;2922;SAW;197;;;;;;;;;;;;;;;;
33764;;0;2922;SCO;197;;;;;;;;;;;;;;;;
33765;;0;2922;SVX;197;;;;;;;;;;;;;;;;
33766;;0;2922;TBS;197;;;;;;;;;;;;;;;;
33767;;0;2922;TBZ;197;;;;;;;;;;;;;;;;
33768;;0;2922;TLV;197;;;;;;;;;;;;;;;;
33769;;0;2922;VIE;197;;;;;;;;;;;;;;;;
33770;;0;4330;GYD;197;;;;;;;;;;;;;;;;
33771;;0;1701;GYD;197;;;;;;;;;;;;;;;;
33772;;0;2939;GYD;197;;;;;;;;;;;;;;;;
33773;;0;6089;GYD;197;;;;;;;;;;;;;;;;
33774;;0;6089;LED;197;;;;;;;;;;;;;;;;
33775;;0;2948;GYD;197;;;;;;;;;;;;;;;;
33776;;0;2948;KVD;197;;;;;;;;;;;;;;;;
33777;;0;507;GYD;197;;;;;;;;;;;;;;;;
33778;;0;2962;GYD;197;;;;;;;;;;;;;;;;
33779;;0;1524;GYD;197;;;;;;;;;;;;;;;;
33780;;0;4078;GYD;197;;;;;;;;;;;;;;;;
33781;;0;3364;GYD;197;;;;;;;;;;;;;;;;
33782;;0;1587;GYD;197;;;;;;;;;;;;;;;;
33783;;0;3953;GYD;197;;;;;;;;;;;;;;;;
33784;;0;4317;GYD;197;;;;;;;;;;;;;;;;
33785;;0;4367;GYD;197;;;;;;;;;;;;;;;;
33786;;0;2975;GYD;197;;;;;;;;;;;;;;;;
33787;;0;3973;GYD;197;;;;;;;;;;;;;;;;
33788;;0;2162;GYD;197;;;;;;;;;;;;;;;;
33789;;0;1590;GYD;197;;;;;;;;;;;;;;;;
33790;;0;1613;GYD;197;;;;;;;;;;;;;;;;
33791;;0;49;YHY;3734;;;;;;;;;;;;;;;;
33792;;0;49;YMM;3734;;;;;;;;;;;;;;;;
33793;;0;49;YSM;3734;;;;;;;;;;;;;;;;
33794;;0;72;YEG;3734;;;;;;;;;;;;;;;;
33795;;0;72;YSM;3734;;;;;;;;;;;;;;;;
33796;;0;87;YQF;3734;;;;;;;;;;;;;;;;
33797;;0;90;YEG;3734;;;;;;;;;;;;;;;;
33798;;0;90;YPY;3734;;;;;;;;;;;;;;;;
33799;;0;90;YQF;3734;;;;;;;;;;;;;;;;
33800;;0;109;YMM;3734;;;;;;;;;;;;;;;;
33801;;0;109;YSM;3734;;;;;;;;;;;;;;;;
33802;;0;112;YLW;3734;;;;;;;;;;;;;;;;
33803;;0;112;YMM;3734;;;;;;;;;;;;;;;;
33804;;0;136;YEG;3734;;;;;;;;;;;;;;;;
33805;;0;136;YHY;3734;;;;;;;;;;;;;;;;
33806;;0;136;YPY;3734;;;;;;;;;;;;;;;;
33807;;0;136;YZF;3734;;;;;;;;;;;;;;;;
33808;;0;196;YSM;3734;;;;;;;;;;;;;;;;
33809;;0;6768;KRT;10737;;;;;;;;;;;;;;;;
33810;;0;1169;KRT;10737;;;;;;;;;;;;;;;;
33811;;0;1175;EGN;10737;;;;;;;;;;;;;;;;
33812;;0;1175;ELF;10737;;;;;;;;;;;;;;;;
33813;;0;1175;PZU;10737;;;;;;;;;;;;;;;;
33814;;0;1175;UYL;10737;;;;;;;;;;;;;;;;
33815;;0;5702;KRT;10737;;;;;;;;;;;;;;;;
33816;;0;5701;KRT;10737;;;;;;;;;;;;;;;;
33817;;0;7135;TKE;10912;;;;;;;;;;;;;;;;
33818;;0;7136;JNU;10912;;;;;;;;;;;;;;;;
33819;;0;5960;JNU;10912;;;;;;;;;;;;;;;;
33820;;0;7142;JNU;10912;;;;;;;;;;;;;;;;
33821;;0;5963;JNU;10912;;;;;;;;;;;;;;;;
33822;;0;5963;SGY;10912;;;;;;;;;;;;;;;;
33823;;0;3492;AGN;10912;;;;;;;;;;;;;;;;
33824;;0;3492;GST;10912;;;;;;;;;;;;;;;;
33825;;0;3492;HNH;10912;;;;;;;;;;;;;;;;
33826;;0;3492;HNS;10912;;;;;;;;;;;;;;;;
33827;;0;3492;PEC;10912;;;;;;;;;;;;;;;;
33828;;0;3492;SGY;10912;;;;;;;;;;;;;;;;
33829;;0;7138;ELV;10912;;;;;;;;;;;;;;;;
33830;;0;5961;JNU;10912;;;;;;;;;;;;;;;;
33831;;0;7137;JNU;10912;;;;;;;;;;;;;;;;
33832;;0;4013;SIN;1508;;;;;;;;;;;;;;;;
33833;;0;4013;SZB;1508;;;;;;;;;;;;;;;;
33834;;0;3316;RDN;1508;;;;;;;;;;;;;;;;
33835;;0;3408;RDN;1508;;;;;;;;;;;;;;;;
33836;;0;2170;KWI;2993;;;;;;;;;;;;;;;;
33837;;0;5691;KWI;2993;;;;;;;;;;;;;;;;
33838;;0;2057;KWI;2993;;;;;;;;;;;;;;;;
33839;;0;2177;KWI;2993;;;;;;;;;;;;;;;;
33840;;0;1128;KWI;2993;;;;;;;;;;;;;;;;
33841;;0;8076;KWI;2993;;;;;;;;;;;;;;;;
33842;;0;2188;KWI;2993;;;;;;;;;;;;;;;;
33843;;0;3410;KWI;2993;;;;;;;;;;;;;;;;
33844;;0;8235;KWI;2993;;;;;;;;;;;;;;;;
33845;;0;2072;KWI;2993;;;;;;;;;;;;;;;;
33846;;0;2176;AMM;2993;;;;;;;;;;;;;;;;
33847;;0;2176;ATZ;2993;;;;;;;;;;;;;;;;
33848;;0;2176;BAH;2993;;;;;;;;;;;;;;;;
33849;;0;2176;BEY;2993;;;;;;;;;;;;;;;;
33850;;0;2176;CAI;2993;;;;;;;;;;;;;;;;
33851;;0;2176;DWC;2993;;;;;;;;;;;;;;;;
33852;;0;2176;DXB;2993;;;;;;;;;;;;;;;;
33853;;0;2176;HBE;2993;;;;;;;;;;;;;;;;
33854;;0;2176;HMB;2993;;;;;;;;;;;;;;;;
33855;;0;2176;JED;2993;;;;;;;;;;;;;;;;
33856;;0;2176;LXR;2993;;;;;;;;;;;;;;;;
33857;;0;2176;MHD;2993;;;;;;;;;;;;;;;;
33858;;0;2176;NJF;2993;;;;;;;;;;;;;;;;
33859;;0;2176;RUH;2993;;;;;;;;;;;;;;;;
33860;;0;2176;SAW;2993;;;;;;;;;;;;;;;;
33861;;0;1132;KWI;2993;;;;;;;;;;;;;;;;
33862;;0;4331;KWI;2993;;;;;;;;;;;;;;;;
33863;;0;7490;KWI;2993;;;;;;;;;;;;;;;;
33864;;0;2082;KWI;2993;;;;;;;;;;;;;;;;
33865;;0;4317;KWI;2993;;;;;;;;;;;;;;;;
33866;;0;1739;SJJ;132;;;;;;;;;;;;;;;;
33867;;0;5794;SJJ;132;;;;;;;;;;;;;;;;
33868;;0;5794;ZRH;132;;;;;;;;;;;;;;;;
33869;;0;609;SJJ;132;;;;;;;;;;;;;;;;
33870;;0;1701;SJJ;132;;;;;;;;;;;;;;;;
33871;;0;1646;BEG;132;;;;;;;;;;;;;;;;
33872;;0;1646;BNX;132;;;;;;;;;;;;;;;;
33873;;0;1646;CPH;132;;;;;;;;;;;;;;;;
33874;;0;1646;IST;132;;;;;;;;;;;;;;;;
33875;;0;1678;BNX;132;;;;;;;;;;;;;;;;
33876;;0;5500;YWH;2731;;;;;;;;;;;;;;;;
33877;;0;4106;CXH;2731;;;;;;;;;;;;;;;;
33878;;0;6346;CGO;6557;;;;;;;;;;;;;;;;
33879;;0;3370;CKG;6557;;;;;;;;;;;;;;;;
33880;;0;3370;CTU;6557;;;;;;;;;;;;;;;;
33881;;0;3370;HAK;6557;;;;;;;;;;;;;;;;
33882;;0;3370;HET;6557;;;;;;;;;;;;;;;;
33883;;0;3370;HGH;6557;;;;;;;;;;;;;;;;
33884;;0;3370;LJG;6557;;;;;;;;;;;;;;;;
33885;;0;3370;SYX;6557;;;;;;;;;;;;;;;;
33886;;0;3375;BAV;6557;;;;;;;;;;;;;;;;
33887;;0;3375;HAK;6557;;;;;;;;;;;;;;;;
33888;;0;3375;HET;6557;;;;;;;;;;;;;;;;
33889;;0;3375;HGH;6557;;;;;;;;;;;;;;;;
33890;;0;3375;KWL;6557;;;;;;;;;;;;;;;;
33891;;0;3375;SYX;6557;;;;;;;;;;;;;;;;
33892;;0;4380;FOC;6557;;;;;;;;;;;;;;;;
33893;;0;4380;SJW;6557;;;;;;;;;;;;;;;;
33894;;0;6342;HET;6557;;;;;;;;;;;;;;;;
33895;;0;3393;CAN;6557;;;;;;;;;;;;;;;;
33896;;0;3393;HAK;6557;;;;;;;;;;;;;;;;
33897;;0;3393;SYX;6557;;;;;;;;;;;;;;;;
33898;;0;3393;XIY;6557;;;;;;;;;;;;;;;;
33899;;0;3371;HAK;6557;;;;;;;;;;;;;;;;
33900;;0;3371;SYX;6557;;;;;;;;;;;;;;;;
33901;;0;3395;CAN;6557;;;;;;;;;;;;;;;;
33902;;0;3395;LJG;6557;;;;;;;;;;;;;;;;
33903;;0;3395;SYX;6557;;;;;;;;;;;;;;;;
33904;;0;3404;HGH;6557;;;;;;;;;;;;;;;;
33905;;0;3404;NGB;6557;;;;;;;;;;;;;;;;
33906;;0;3404;WUH;6557;;;;;;;;;;;;;;;;
33907;;0;4308;HGH;6557;;;;;;;;;;;;;;;;
33908;;0;4308;URC;6557;;;;;;;;;;;;;;;;
33909;;0;6353;XIY;6557;;;;;;;;;;;;;;;;
33910;;0;6358;WUH;6557;;;;;;;;;;;;;;;;
33911;;0;10160;PEK;6557;;;;;;;;;;;;;;;;
33912;;0;3385;CGQ;6557;;;;;;;;;;;;;;;;
33913;;0;3385;SYX;6557;;;;;;;;;;;;;;;;
33914;;0;3385;XUZ;6557;;;;;;;;;;;;;;;;
33915;;0;4120;CAN;6557;;;;;;;;;;;;;;;;
33916;;0;4120;CGO;6557;;;;;;;;;;;;;;;;
33917;;0;4120;CKG;6557;;;;;;;;;;;;;;;;
33918;;0;4120;CSX;6557;;;;;;;;;;;;;;;;
33919;;0;4120;HGH;6557;;;;;;;;;;;;;;;;
33920;;0;4120;KHN;6557;;;;;;;;;;;;;;;;
33921;;0;4120;KWE;6557;;;;;;;;;;;;;;;;
33922;;0;4120;KWL;6557;;;;;;;;;;;;;;;;
33923;;0;4120;NGB;6557;;;;;;;;;;;;;;;;
33924;;0;4120;NKG;6557;;;;;;;;;;;;;;;;
33925;;0;4120;PEK;6557;;;;;;;;;;;;;;;;
33926;;0;4120;WUH;6557;;;;;;;;;;;;;;;;
33927;;0;4120;XIY;6557;;;;;;;;;;;;;;;;
33928;;0;6345;CAN;6557;;;;;;;;;;;;;;;;
33929;;0;6345;CGO;6557;;;;;;;;;;;;;;;;
33930;;0;6345;CIF;6557;;;;;;;;;;;;;;;;
33931;;0;6345;KHN;6557;;;;;;;;;;;;;;;;
33932;;0;6345;PEK;6557;;;;;;;;;;;;;;;;
33933;;0;6345;WUH;6557;;;;;;;;;;;;;;;;
33934;;0;6345;YIE;6557;;;;;;;;;;;;;;;;
33935;;0;3389;XIY;6557;;;;;;;;;;;;;;;;
33936;;0;3389;XMN;6557;;;;;;;;;;;;;;;;
33937;;0;3386;CAN;6557;;;;;;;;;;;;;;;;
33938;;0;3386;CGO;6557;;;;;;;;;;;;;;;;
33939;;0;3386;DLC;6557;;;;;;;;;;;;;;;;
33940;;0;3386;DNH;6557;;;;;;;;;;;;;;;;
33941;;0;3386;HAK;6557;;;;;;;;;;;;;;;;
33942;;0;3386;JHG;6557;;;;;;;;;;;;;;;;
33943;;0;3386;KMG;6557;;;;;;;;;;;;;;;;
33944;;0;3386;KWL;6557;;;;;;;;;;;;;;;;
33945;;0;3386;LJG;6557;;;;;;;;;;;;;;;;
33946;;0;3386;PEK;6557;;;;;;;;;;;;;;;;
33947;;0;3386;SJW;6557;;;;;;;;;;;;;;;;
33948;;0;3386;SYX;6557;;;;;;;;;;;;;;;;
33949;;0;3386;TAO;6557;;;;;;;;;;;;;;;;
33950;;0;3386;TGO;6557;;;;;;;;;;;;;;;;
33951;;0;3386;XIY;6557;;;;;;;;;;;;;;;;
33952;;0;3386;YIH;6557;;;;;;;;;;;;;;;;
33953;;0;3366;PEK;6557;;;;;;;;;;;;;;;;
33954;;0;3400;SJW;6557;;;;;;;;;;;;;;;;
33955;;0;3400;TGO;6557;;;;;;;;;;;;;;;;
33956;;0;3400;TSN;6557;;;;;;;;;;;;;;;;
33957;;0;3381;HGH;6557;;;;;;;;;;;;;;;;
33958;;0;3381;LJG;6557;;;;;;;;;;;;;;;;
33959;;0;8417;PEK;6557;;;;;;;;;;;;;;;;
33960;;0;3397;URC;6557;;;;;;;;;;;;;;;;
33961;;0;3384;HAK;6557;;;;;;;;;;;;;;;;
33962;;0;3384;HET;6557;;;;;;;;;;;;;;;;
33963;;0;3384;SYX;6557;;;;;;;;;;;;;;;;
33964;;0;3384;TNA;6557;;;;;;;;;;;;;;;;
33965;;0;3382;HGH;6557;;;;;;;;;;;;;;;;
33966;;0;3382;LJG;6557;;;;;;;;;;;;;;;;
33967;;0;3394;HAK;6557;;;;;;;;;;;;;;;;
33968;;0;3394;SYX;6557;;;;;;;;;;;;;;;;
33969;;0;3394;XIY;6557;;;;;;;;;;;;;;;;
33970;;0;3394;YIH;6557;;;;;;;;;;;;;;;;
33971;;0;3372;CGO;6557;;;;;;;;;;;;;;;;
